Energy,xx,yy,zz,xy,xz,yz
3.7808,6.3388,6.3388,4.4189,0.0000,0.0000,0.0000
3.7939,6.6876,6.6876,4.3718,0.0000,0.0000,0.0000
3.8070,6.6716,6.6716,4.2725,0.0000,0.0000,0.0000
3.8201,6.4697,6.4697,4.0512,0.0000,0.0000,0.0000
3.8332,6.2384,6.2384,3.9351,0.0000,0.0000,0.0000
3.8462,6.0356,6.0356,3.8694,0.0000,0.0000,-0.0000
3.8593,6.0766,6.0766,3.9593,0.0000,-0.0000,0.0000
3.8724,6.6281,6.6281,4.5543,0.0000,-0.0000,0.0000
3.8855,7.0783,7.0783,5.2146,0.0000,-0.0000,0.0000
3.8986,6.1401,6.1401,5.4840,0.0000,-0.0000,0.0000
3.9117,6.1702,6.1702,5.6020,0.0000,0.0000,0.0000
3.9247,6.1309,6.1309,5.4481,0.0000,0.0000,-0.0000
3.9378,6.0561,6.0561,5.2140,0.0000,-0.0000,-0.0000
3.9509,6.0159,6.0159,5.0372,0.0000,0.0000,-0.0000
3.9640,6.0870,6.0870,5.0625,0.0000,0.0000,-0.0000
3.9771,6.2485,6.2485,5.1806,0.0000,0.0000,-0.0000
3.9901,6.4418,6.4418,5.4805,0.0000,-0.0000,0.0000
4.0032,6.7518,6.7518,5.9405,0.0000,0.0000,-0.0000
4.0163,7.4560,7.4560,6.5863,0.0000,-0.0000,0.0000
4.0294,8.5558,8.5558,6.9514,0.0000,-0.0000,-0.0000
4.0425,8.7943,8.7943,6.8506,0.0000,0.0000,0.0000
4.0556,8.5311,8.5311,6.9461,0.0000,0.0000,0.0000
4.0686,8.5596,8.5596,6.7883,0.0000,0.0000,0.0000
4.0817,7.4991,7.4991,5.6654,0.0000,0.0000,0.0000
4.0948,6.8100,6.8100,5.0242,0.0000,-0.0000,0.0000
4.1079,6.6087,6.6087,4.7055,0.0000,-0.0000,0.0000
4.1210,6.8356,6.8356,4.7136,0.0000,-0.0000,0.0000
4.1341,7.3480,7.3480,5.2000,0.0000,0.0000,0.0000
4.1471,7.9780,7.9780,5.6127,0.0000,0.0000,0.0000
4.1602,8.7744,8.7744,6.1880,0.0000,-0.0000,0.0000
4.1733,9.2330,9.2330,6.6676,0.0000,0.0000,-0.0000
