,wavelength,n_para,n_ver,kappa_para,kappa_ver
274,345.9242314344696,3.149213115831501,2.7547971025006346,0.8948425833213062,0.5132319903765671
275,344.6646468577147,3.1796909607653863,2.820815853846518,0.8975715046574874,0.4323217335640918
276,343.4142018389277,3.181742734098666,2.886298033113018,0.9537226148045633,0.39914450510069316
277,342.1822396379491,3.1523185312238344,2.9436225891025263,0.9050481325858816,0.3864116290624049
278,340.9497099177871,3.1594170732911295,2.9886390402102583,0.9202805240813736,0.3978232178605131
279,339.7260273972603,3.1455138593626994,3.0207269452768495,0.9189436541175006,0.39672569606921776
280,338.5110971581447,3.1359030076435976,3.056281675905562,0.8829992487811992,0.38968921267608997
281,337.3048256351667,3.1506322625400243,3.0932688466509966,0.8652072894734952,0.40374764106008865
282,336.10712059198227,3.1697779856496515,3.1236234870174795,0.8686728258148539,0.4125817357169813
283,334.92693730924015,3.18025387711564,3.1555776008719025,0.8792694256648875,0.4178157430309135
284,333.74603003714276,3.1905951117113913,3.198093966505695,0.8581941312294227,0.41713908783537396
285,332.5734209467614,3.2246003339998977,3.256986929682006,0.8631612329294291,0.4397315773507979
286,331.4090228779132,3.2487422651769435,3.3036665399902296,0.9324839438548084,0.5358288975512747
287,330.2527498868085,3.2366016266212774,3.3057922281855396,0.9450344382336017,0.6293347725431317
288,329.11325211667594,3.2346684502879004,3.2648071811134405,0.9643028483251128,0.7196290223788151
289,327.97291578501904,3.233829008643718,3.2047337195526584,0.9800765567778925,0.6894332551000252
290,326.840454413664,3.2266306133783966,3.1846245653425678,1.0363132321796586,0.6863917410512292
291,325.7157867086945,3.1870411070847324,3.1675447859660646,1.0466761764021744,0.6744182464174596
292,324.59883249129604,3.1529259636462994,3.1635389103463534,1.0259834951084477,0.6402955858628055
293,323.48951267870183,3.1384937299956306,3.1822297355950275,0.9938525510466266,0.6182928837575261
294,322.396131246425,3.148332470468957,3.216683346419045,0.9585391721829452,0.6014580210867804
295,321.30179048013883,3.1841322583690266,3.2705626585094474,0.9542003137634348,0.6052934026043768
296,320.2148538374135,3.2130452636202746,3.321089359933996,1.0314358274137474,0.6856635739681681
297,319.13524642903104,3.1731231619158167,3.3254083661571263,1.1153522316679285,0.7840540808565479
298,318.0628943723388,3.1009322969157256,3.291129962108683,0.9900409638267686,0.8331485026629434
299,316.9977247743947,3.1309904398148314,3.248976291934486,0.9853431555614888,0.8621177098009065
300,315.9477157489744,3.1424502981624496,3.206394501579676,0.9754967331679117,0.8495679488777687
301,314.8966427954695,3.1565980433349417,3.1857888105554406,0.9592763977008832,0.8183216638096835
302,313.8525399276115,3.1814182572536915,3.192282297083909,0.9454745515280233,0.788965312466474
303,312.8153380423814,3.2159062687554547,3.217809611966412,0.9463895230932289,0.78663759054817
304,311.7849689472228,3.252674783451134,3.2482340464434323,0.9605171767849249,0.7974486945718028
305,310.76915365529686,3.2908564599000636,3.2808822208240405,0.9787421722118537,0.8352174249375361
306,309.7521982414069,3.3376148932322027,3.303472997389923,1.0114707981575195,0.8991294926118053
307,308.74187685182875,3.3852539709315757,3.298785559911669,1.1012467696697232,0.998291625869788
308,307.7381247828461,3.3870115021544516,3.2478083634283106,1.2630308451207977,1.070167821210711
309,306.74087816944956,3.304138423691493,3.179030486912337,1.3308007825796107,1.0774668610765212
310,305.7500739717921,3.216525524389643,3.121210881818209,1.3261359089663733,1.1127251991306761
311,304.7731406380573,3.144427421814252,3.027517949365284,1.3610745060640224,1.121099876785728
312,303.7949873827082,3.0419609197923267,2.9312904379220703,1.232609523549034,0.9663661994572057
313,302.8230927029403,3.045651900138983,2.944372255777415,1.1179872525302772,0.8531869552400466
314,301.8573967233866,3.110228784921091,3.0035316739030327,1.0624138057045966,0.7833278471615536
315,300.89784033001695,3.1920589593569972,3.085504164488977,1.0707195711348876,0.7638297906463316
316,299.94436515807547,3.2616047649585007,3.1595517030506626,1.1264393649016347,0.8229015519795436
317,299.00412336331414,3.3060845149445064,3.1974997782360863,1.2065632266714623,0.8776701156014265
318,298.06259314456037,3.3180521125395166,3.2142033913863,1.3222215478231885,0.9626024315360899
319,297.1269738576187,3.27712493189963,3.189304784608071,1.4087043051251582,1.04530617960669
320,296.19721001337666,3.20725787213811,3.127163491427226,1.4522062726733675,1.0787731467344377
321,295.2732468150971,3.129505343359176,3.0572151190798587,1.4533766525280485,1.0603604501915722
322,294.3620178041543,3.0677120475902857,3.013047005064373,1.3897327825631027,0.9732174755558952
323,293.44945096554335,3.0642192158913084,3.0312924146075213,1.3561856078861574,0.9148408073851413
324,292.5425248307264,3.075694452495282,3.0708776221271266,1.3712025251983215,0.9131754322588607
325,291.6411872618656,3.0641099199370987,3.0944059814049205,1.3954460224089402,0.9327638381469073
326,290.745386761706,3.03017200704513,3.09854542436437,1.3786016075284082,0.9367943994545297
327,289.8550724637681,3.0260575313195024,3.1209437822726103,1.2796187646543324,0.8702816165506796
328,288.9769284549056,3.1051128437801463,3.188389906294979,1.3413522179533712,0.9325396477167621
329,288.09739550661,3.1184314852212025,3.2072216231030914,1.4471057072719031,0.993866459691657
330,287.22320022236636,3.0669465610206865,3.2066648445482855,1.4339669480697994,1.004688720580598
331,286.35429415975796,3.0653395888517845,3.2328204153229705,1.43101600095248,1.0064431616981575
332,285.49062946079107,3.08887375582918,3.289330919246418,1.4690953268764637,1.0650342230700796
333,284.632158843108,3.101768837281209,3.318876543995449,1.608001840772835,1.2634245186330586
334,283.78533012930535,3.017273196857046,3.2272820265223934,1.7421359144659,1.4154325412093958
335,282.937069319582,2.8307289499005788,3.0613433048201024,1.7352597464948103,1.397148105952574
336,282.0938644584481,2.6559610999261483,2.949181607742359,1.5156283727619098,1.283305168479347
337,281.25567047722734,2.677632250504474,2.9324114171434235,1.365142655161597,1.2052537987465963
338,280.42244284131255,2.761083913889589,2.945222987371974,1.3750215923904072,1.214593942576818
